subj,block,pm_acc,meanTrial_rt,og_acc,blockType
s07,"('base1', 1)",1.0,0.5613970756530762,1.0,Baseline
s07,"('base2', 8)",1.0,0.8742859363555908,1.0,Baseline
s07,"('base2', 8)",1.0,0.7263159751892091,1.0,Baseline
s07,"('base2', 8)",1.0,0.8024041652679443,1.0,Baseline
s07,"('base2', 8)",1.0,0.7268979549407959,1.0,Baseline
s07,"('base2', 8)",1.0,0.8511650562286377,1.0,Baseline
s07,"('base2', 8)",1.0,0.6398279666900635,1.0,Baseline
s07,"('base2', 8)",1.0,0.8188130855560303,1.0,Baseline
s07,"('base2', 8)",1.0,1.0470588207244873,1.0,Baseline
s07,"('base2', 8)",1.0,0.7074730396270752,1.0,Baseline
s07,"('base2', 8)",0.0,,0.0,Baseline
s07,"('base2', 8)",1.0,1.1237261295318604,1.0,Baseline
s07,"('base2', 8)",1.0,0.5281999111175537,1.0,Baseline
s07,"('base2', 8)",1.0,0.6840131282806396,1.0,Baseline
s07,"('base2', 8)",1.0,0.6400980949401855,1.0,Baseline
s07,"('base2', 8)",1.0,0.5800437927246094,1.0,Baseline
s07,"('base2', 8)",1.0,0.7517640590667725,1.0,Baseline
s07,"('base2', 8)",1.0,0.7718679904937744,1.0,Baseline
s07,"('base2', 8)",1.0,0.7357079982757568,1.0,Baseline
s07,"('base2', 8)",1.0,0.6917629241943359,1.0,Baseline
s07,"('base2', 8)",1.0,0.7838039398193359,1.0,Baseline
s07,"('base2', 8)",1.0,0.6038820743560791,1.0,Baseline
s07,"('base2', 8)",1.0,0.855881929397583,1.0,Baseline
s07,"('base2', 8)",1.0,0.7960410118103027,1.0,Baseline
s07,"('base2', 8)",1.0,0.8403630256652832,1.0,Baseline
s07,"('base2', 8)",1.0,1.44488787651062,1.0,Baseline
s07,"('base2', 8)",1.0,1.4012529850006104,1.0,Baseline
s07,"('base2', 8)",1.0,1.253580093383789,1.0,Baseline
s07,"('base2', 8)",1.0,0.7300209999084473,1.0,Baseline
s07,"('base2', 8)",1.0,0.6378951072692871,1.0,Baseline
s07,"('base2', 8)",1.0,1.0742340087890625,1.0,Baseline
s07,"('base2', 8)",1.0,0.7987039089202881,1.0,Baseline
s07,"('base2', 8)",1.0,0.6511459350585938,1.0,Baseline
s07,"('base2', 8)",1.0,0.8152191638946533,1.0,Baseline
s07,"('base2', 8)",1.0,0.8350009918212891,1.0,Baseline
s07,"('base2', 8)",1.0,0.6468639373779297,1.0,Baseline
s07,"('base2', 8)",1.0,0.7624390125274658,1.0,Baseline
s07,"('base2', 8)",1.0,0.598459005355835,1.0,Baseline
s07,"('base2', 8)",1.0,0.738663911819458,1.0,Baseline
s07,"('base2', 8)",1.0,0.7986660003662109,1.0,Baseline
s07,"('base2', 8)",1.0,1.1948518753051758,1.0,Baseline
s07,"('base2', 8)",1.0,1.0235369205474854,1.0,Baseline
s07,"('base2', 8)",0.0,,0.0,Baseline
s07,"('base2', 8)",1.0,0.5600309371948242,1.0,Baseline
s07,"('base2', 8)",1.0,0.7954158782958984,1.0,Baseline
s07,"('base2', 8)",1.0,1.2237710952758791,1.0,Baseline
s07,"('base2', 8)",0.0,,0.0,Baseline
s07,"('base2', 8)",1.0,0.8549220561981201,1.0,Baseline
s07,"('base2', 8)",1.0,0.995025873184204,1.0,Baseline
s07,"('base2', 8)",1.0,0.7914040088653564,1.0,Baseline
s07,"('base2', 8)",1.0,0.8519978523254395,1.0,Baseline
s07,"('base2', 8)",1.0,1.2962369918823242,1.0,Baseline
s07,"('base2', 8)",1.0,0.7247250080108643,1.0,Baseline
s07,"('base2', 8)",1.0,0.7448809146881104,1.0,Baseline
s07,"('base2', 8)",1.0,1.188452959060669,1.0,Baseline
s07,"('base2', 8)",1.0,0.8085260391235352,1.0,Baseline
s07,"('base2', 8)",1.0,0.7248110771179199,1.0,Baseline
s07,"('base2', 8)",1.0,0.7682900428771973,1.0,Baseline
s07,"('base2', 8)",1.0,0.6445069313049316,1.0,Baseline
s07,"('base2', 8)",1.0,0.6967539787292479,1.0,Baseline
s07,"('base2', 8)",1.0,0.7807049751281738,1.0,Baseline
s07,"('base2', 8)",1.0,0.7130780220031738,1.0,Baseline
s07,"('base2', 8)",1.0,1.0854330062866209,1.0,Baseline
s07,"('base2', 8)",1.0,1.289639949798584,1.0,Baseline
s07,"('base2', 8)",1.0,1.1493079662322998,1.0,Baseline
s07,"('base2', 8)",1.0,0.75331711769104,1.0,Baseline
s07,"('base2', 8)",0.0,,0.0,Baseline
s07,"('base2', 8)",1.0,0.5856180191040039,1.0,Baseline
s07,"('base2', 8)",1.0,0.38123297691345215,1.0,Baseline
s07,"('base2', 8)",1.0,0.7610268592834473,1.0,Baseline
s07,"('base2', 8)",1.0,0.8773579597473145,1.0,Baseline
s07,"('base2', 8)",1.0,0.7938759326934814,1.0,Baseline
s07,"('base2', 8)",1.0,0.870258092880249,1.0,Baseline
s07,"('base2', 8)",1.0,0.7784318923950195,1.0,Baseline
s07,"('base2', 8)",1.0,0.7422571182250977,1.0,Baseline
s07,"('base2', 8)",1.0,0.6021931171417236,1.0,Baseline
s07,"('base2', 8)",1.0,0.8702139854431152,1.0,Baseline
s07,"('base2', 8)",1.0,1.20228910446167,1.0,Baseline
s07,"('base2', 8)",1.0,1.262718915939331,1.0,Baseline
s07,"('base2', 8)",1.0,0.8268859386444092,1.0,Baseline
s07,"('base2', 8)",1.0,0.7116010189056396,1.0,Baseline
s07,"('base2', 8)",1.0,0.9156491756439208,1.0,Baseline
s07,"('base2', 8)",1.0,0.9674079418182372,1.0,Baseline
s07,"('base2', 8)",1.0,0.7081990242004395,1.0,Baseline
s07,"('base2', 8)",1.0,0.9205198287963868,1.0,Baseline
s07,"('base2', 8)",1.0,0.7729840278625488,1.0,Baseline
s07,"('base2', 8)",1.0,1.2332510948181152,1.0,Baseline
s07,"('base2', 8)",1.0,1.3255720138549805,1.0,Baseline
s07,"('base2', 8)",1.0,0.9935359954833984,1.0,Baseline
s07,"('base2', 8)",0.0,,0.0,Baseline
s07,"('base2', 8)",1.0,0.6745080947875977,1.0,Baseline
s07,"('base2', 8)",1.0,0.9587030410766602,1.0,Baseline
s07,"('base2', 8)",1.0,0.842987060546875,1.0,Baseline
s07,"('base2', 8)",1.0,0.8709390163421631,1.0,Baseline
s07,"('base2', 8)",1.0,1.1393020153045654,1.0,Baseline
s07,"('base2', 8)",1.0,1.070796012878418,1.0,Baseline
s07,"('base2', 8)",1.0,0.8435070514678955,1.0,Baseline
s07,"('base2', 8)",1.0,1.1678931713104248,1.0,Baseline
s07,"('base2', 8)",1.0,0.9883918762207032,1.0,Baseline
s07,"('base2', 8)",1.0,0.8247549533843994,1.0,Baseline
s07,"('base2', 8)",1.0,0.7809720039367676,1.0,Baseline
s07,"('base2', 8)",1.0,0.9846730232238771,1.0,Baseline
s07,"('base2', 8)",1.0,0.8847301006317139,1.0,Baseline
s07,"('base2', 8)",1.0,0.7291579246520996,1.0,Baseline
s07,"('base2', 8)",1.0,1.0614809989929201,1.0,Baseline
s07,"('base2', 8)",1.0,0.8248710632324219,1.0,Baseline
s07,"('base2', 8)",1.0,0.7330338954925537,1.0,Baseline
s08,"('base1', 1)",1.0,0.5042839050292969,1.0,Baseline
s08,"('base1', 1)",1.0,0.5720310211181641,1.0,Baseline
s08,"('base1', 1)",1.0,0.7435309886932373,1.0,Baseline
s08,"('base1', 1)",1.0,0.7392230033874512,1.0,Baseline
s08,"('base1', 1)",1.0,0.5033040046691895,1.0,Baseline
s08,"('base1', 1)",1.0,0.5069971084594727,1.0,Baseline
s08,"('base1', 1)",1.0,0.6626839637756348,1.0,Baseline
s08,"('base1', 1)",1.0,0.4749000072479248,1.0,Baseline
s08,"('base1', 1)",1.0,0.5662100315093994,1.0,Baseline
s08,"('base1', 1)",1.0,0.5784971714019775,1.0,Baseline
s08,"('base1', 1)",1.0,0.558243989944458,1.0,Baseline
s08,"('base1', 1)",1.0,0.4187619686126709,1.0,Baseline
s08,"('base1', 1)",1.0,0.38247108459472656,1.0,Baseline
s08,"('base1', 1)",1.0,0.466278076171875,1.0,Baseline
s08,"('base1', 1)",1.0,0.5740430355072021,1.0,Baseline
s08,"('base1', 1)",1.0,0.7061221599578857,1.0,Baseline
s08,"('base1', 1)",1.0,0.5178918838500977,1.0,Baseline
s08,"('base1', 1)",1.0,0.673245906829834,1.0,Baseline
s08,"('base1', 1)",1.0,0.6453409194946289,1.0,Baseline
s08,"('base1', 1)",1.0,0.8008289337158203,1.0,Baseline
s08,"('base1', 1)",1.0,0.5408711433410645,1.0,Baseline
s08,"('base1', 1)",1.0,0.4168360233306885,1.0,Baseline
s08,"('base1', 1)",1.0,0.5803580284118652,1.0,Baseline
s08,"('base1', 1)",1.0,0.4563548564910889,1.0,Baseline
s08,"('base1', 1)",1.0,0.5000472068786621,1.0,Baseline
s08,"('base1', 1)",0.0,,0.0,Baseline
s08,"('base1', 1)",1.0,0.5649089813232422,1.0,Baseline
s08,"('base1', 1)",1.0,0.5530200004577637,1.0,Baseline
s08,"('base1', 1)",1.0,0.6363730430603027,1.0,Baseline
s08,"('base1', 1)",1.0,0.4728770256042481,1.0,Baseline
s08,"('base1', 1)",1.0,0.5168559551239014,1.0,Baseline
s08,"('base1', 1)",1.0,0.7519822120666504,1.0,Baseline
s08,"('base1', 1)",1.0,0.5079960823059082,1.0,Baseline
s08,"('base1', 1)",1.0,0.5515661239624023,1.0,Baseline
s08,"('base1', 1)",1.0,0.42778801918029785,1.0,Baseline
s08,"('base1', 1)",1.0,0.4631907939910889,1.0,Baseline
s08,"('base1', 1)",1.0,0.4589278697967529,1.0,Baseline
s08,"('base1', 1)",1.0,0.4306728839874268,1.0,Baseline
s08,"('base1', 1)",1.0,0.6823408603668213,1.0,Baseline
s08,"('base1', 1)",1.0,0.4704868793487549,1.0,Baseline
s08,"('base1', 1)",1.0,0.5858280658721924,1.0,Baseline
s08,"('base1', 1)",1.0,0.52606201171875,1.0,Baseline
s08,"('base1', 1)",1.0,0.450437068939209,1.0,Baseline
s08,"('base1', 1)",1.0,0.4537539482116699,1.0,Baseline
s08,"('base1', 1)",1.0,0.4895038604736328,1.0,Baseline
s08,"('base1', 1)",1.0,0.5330178737640381,1.0,Baseline
s08,"('base1', 1)",1.0,0.6010189056396484,1.0,Baseline
s08,"('base1', 1)",1.0,0.5012309551239014,1.0,Baseline
s08,"('base1', 1)",1.0,0.4411580562591553,1.0,Baseline
s08,"('base1', 1)",1.0,0.5408239364624023,1.0,Baseline
s08,"('base1', 1)",0.0,,0.0,Baseline
s08,"('base1', 1)",1.0,0.41341495513916016,1.0,Baseline
s08,"('base1', 1)",1.0,0.5848441123962402,1.0,Baseline
s08,"('base1', 1)",1.0,0.5168571472167969,1.0,Baseline
s08,"('base1', 1)",1.0,0.5849959850311279,1.0,Baseline
s08,"('base1', 1)",0.0,,0.0,Baseline
s08,"('base1', 1)",1.0,0.6493711471557617,1.0,Baseline
s08,"('base1', 1)",1.0,0.5491201877593994,1.0,Baseline
s08,"('base1', 1)",1.0,0.5125751495361328,1.0,Baseline
s08,"('base1', 1)",1.0,0.588616132736206,1.0,Baseline
s08,"('base1', 1)",1.0,0.6010820865631104,1.0,Baseline
s08,"('base1', 1)",1.0,0.6367201805114746,1.0,Baseline
s08,"('base1', 1)",1.0,0.7125310897827148,1.0,Baseline
s08,"('base1', 1)",1.0,0.6689162254333496,1.0,Baseline
s08,"('base1', 1)",1.0,0.5929949283599854,1.0,Baseline
s08,"('base1', 1)",1.0,0.5650379657745361,1.0,Baseline
s08,"('base1', 1)",1.0,0.7688210010528564,1.0,Baseline
s08,"('base1', 1)",1.0,0.4525020122528076,1.0,Baseline
s08,"('base1', 1)",1.0,0.5366549491882324,1.0,Baseline
s08,"('base1', 1)",1.0,0.6368420124053955,1.0,Baseline
s08,"('base1', 1)",1.0,0.5691437721252441,1.0,Baseline
s08,"('base1', 1)",1.0,0.5808839797973633,1.0,Baseline
s08,"('base1', 1)",1.0,0.6405808925628662,1.0,Baseline
s08,"('base1', 1)",1.0,0.4844939708709717,1.0,Baseline
s08,"('base1', 1)",1.0,0.5527400970458984,1.0,Baseline
s08,"('base1', 1)",1.0,0.5491530895233154,1.0,Baseline
s08,"('base1', 1)",1.0,0.5770471096038818,1.0,Baseline
s08,"('base1', 1)",0.0,,0.0,Baseline
s08,"('base1', 1)",1.0,0.7058060169219971,1.0,Baseline
s08,"('base1', 1)",1.0,0.5814070701599121,1.0,Baseline
s08,"('base1', 1)",1.0,0.5451800823211671,1.0,Baseline
s08,"('base1', 1)",1.0,0.4845559597015381,1.0,Baseline
s08,"('base1', 1)",1.0,0.48032784461975103,1.0,Baseline
s08,"('base1', 1)",1.0,0.5961248874664307,1.0,Baseline
s08,"('base1', 1)",1.0,0.480198860168457,1.0,Baseline
s08,"('base1', 1)",1.0,0.5395159721374512,1.0,Baseline
s08,"('base1', 1)",1.0,0.5039551258087158,1.0,Baseline
s08,"('base1', 1)",1.0,0.5397188663482666,1.0,Baseline
s08,"('base1', 1)",1.0,0.6154329776763916,1.0,Baseline
s08,"('base1', 1)",1.0,0.4756011962890625,1.0,Baseline
s08,"('base1', 1)",1.0,0.5035738945007324,1.0,Baseline
s08,"('base1', 1)",1.0,0.6038599014282227,1.0,Baseline
s08,"('base1', 1)",1.0,0.4635179042816162,1.0,Baseline
s08,"('base1', 1)",1.0,0.5068330764770508,1.0,Baseline
s08,"('base1', 1)",1.0,0.43062496185302734,1.0,Baseline
s08,"('base1', 1)",1.0,0.7702720165252686,1.0,Baseline
s08,"('base1', 1)",1.0,0.4144749641418457,1.0,Baseline
s08,"('base1', 1)",1.0,0.3938519954681397,1.0,Baseline
s08,"('base1', 1)",1.0,0.5502200126647949,1.0,Baseline
s08,"('base1', 1)",1.0,0.6345360279083252,1.0,Baseline
s08,"('base1', 1)",1.0,0.5027711391448975,1.0,Baseline
s08,"('base1', 1)",1.0,0.4902889728546143,1.0,Baseline
s08,"('base1', 1)",1.0,0.6298458576202393,1.0,Baseline
s08,"('base1', 1)",1.0,0.6340708732604979,1.0,Baseline
s08,"('base1', 1)",1.0,0.6624660491943359,1.0,Baseline
s08,"('base2', 8)",1.0,1.271575927734375,1.0,Baseline
s08,"('base2', 8)",1.0,0.6361231803894043,1.0,Baseline
s08,"('base2', 8)",1.0,0.6324400901794434,1.0,Baseline
s08,"('base2', 8)",0.0,,0.0,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",0.0,,0.0,Baseline
s08,"('base2', 8)",1.0,0.10126090049743652,1.0,Baseline
s08,"('base2', 8)",1.0,0.561060905456543,1.0,Baseline
s08,"('base2', 8)",1.0,0.4696698188781738,1.0,Baseline
s08,"('base2', 8)",1.0,0.6419239044189453,1.0,Baseline
s08,"('base2', 8)",1.0,0.6623969078063965,1.0,Baseline
s08,"('base2', 8)",1.0,0.7868480682373047,1.0,Baseline
s08,"('base2', 8)",1.0,0.7832348346710205,1.0,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",0.0,,0.0,Baseline
s08,"('base2', 8)",1.0,0.7238230705261229,1.0,Baseline
s08,"('base2', 8)",1.0,1.0879240036010742,1.0,Baseline
s08,"('base2', 8)",1.0,0.7879669666290283,1.0,Baseline
s08,"('base2', 8)",1.0,0.5843470096588135,1.0,Baseline
s08,"('base2', 8)",1.0,0.7320320606231691,1.0,Baseline
s08,"('base2', 8)",1.0,0.5204958915710449,1.0,Baseline
s08,"('base2', 8)",1.0,0.4690349102020264,1.0,Baseline
s08,"('base2', 8)",1.0,0.6253719329833984,1.0,Baseline
s08,"('base2', 8)",1.0,0.5578591823577881,1.0,Baseline
s08,"('base2', 8)",1.0,0.5455698966979979,1.0,Baseline
s08,"('base2', 8)",1.0,0.7257950305938721,1.0,Baseline
s08,"('base2', 8)",1.0,0.8343961238861084,1.0,Baseline
s08,"('base2', 8)",1.0,0.5985360145568848,1.0,Baseline
s08,"('base2', 8)",1.0,0.6585822105407715,1.0,Baseline
s08,"('base2', 8)",1.0,0.7587249279022217,1.0,Baseline
s08,"('base2', 8)",0.0,,0.0,Baseline
s08,"('base2', 8)",1.0,0.8464829921722412,1.0,Baseline
s08,"('base2', 8)",1.0,0.8667809963226318,1.0,Baseline
s08,"('base2', 8)",1.0,0.8150951862335205,1.0,Baseline
s08,"('base2', 8)",1.0,0.9231040477752686,1.0,Baseline
s08,"('base2', 8)",1.0,0.9674649238586426,1.0,Baseline
s08,"('base2', 8)",0.0,,0.0,Baseline
s08,"('base2', 8)",1.0,1.0960140228271484,1.0,Baseline
s08,"('base2', 8)",1.0,1.083709955215454,1.0,Baseline
s08,"('base2', 8)",1.0,0.9357171058654784,1.0,Baseline
s08,"('base2', 8)",1.0,0.8601350784301758,1.0,Baseline
s08,"('base2', 8)",1.0,0.9765799045562744,1.0,Baseline
s08,"('base2', 8)",1.0,0.8049561977386475,1.0,Baseline
s08,"('base2', 8)",1.0,0.7454199790954591,1.0,Baseline
s08,"('base2', 8)",1.0,0.6859090328216553,1.0,Baseline
s08,"('base2', 8)",1.0,1.1542718410491943,1.0,Baseline
s08,"('base2', 8)",1.0,0.7346620559692383,1.0,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",1.0,0.6548221111297607,1.0,Baseline
s08,"('base2', 8)",1.0,1.578423023223877,1.0,Baseline
s08,"('base2', 8)",1.0,0.7027459144592285,1.0,Baseline
s08,"('base2', 8)",1.0,0.6344211101531982,1.0,Baseline
s08,"('base2', 8)",1.0,1.3342909812927246,1.0,Baseline
s08,"('base2', 8)",1.0,0.6345610618591309,1.0,Baseline
s08,"('base2', 8)",0.0,,0.0,Baseline
s08,"('base2', 8)",1.0,1.442863941192627,1.0,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",1.0,0.5925109386444092,1.0,Baseline
s08,"('base2', 8)",1.0,0.5488770008087158,1.0,Baseline
s08,"('base2', 8)",1.0,0.9851968288421632,1.0,Baseline
s08,"('base2', 8)",1.0,0.5977170467376709,1.0,Baseline
s08,"('base2', 8)",1.0,0.6500530242919922,1.0,Baseline
s08,"('base2', 8)",1.0,0.7265050411224365,1.0,Baseline
s08,"('base2', 8)",1.0,0.3230891227722168,1.0,Baseline
s08,"('base2', 8)",,,1.0,Baseline
s08,"('base2', 8)",1.0,0.8434491157531738,1.0,Baseline
s08,"('base2', 8)",1.0,0.559567928314209,1.0,Baseline
s08,"('base2', 8)",0.0,,0.0,Baseline
s08,"('base2', 8)",1.0,0.5917301177978516,1.0,Baseline
s08,"('base2', 8)",1.0,0.5400929450988771,1.0,Baseline
s08,"('base2', 8)",1.0,0.7043118476867676,1.0,Baseline
s08,"('base2', 8)",1.0,0.5962851047515869,1.0,Baseline
s08,"('base2', 8)",1.0,0.6328291893005371,1.0,Baseline
s08,"('base2', 8)",1.0,0.5972001552581787,1.0,Baseline
s08,"('base2', 8)",1.0,0.6974918842315674,1.0,Baseline
s08,"('base2', 8)",1.0,0.7259590625762941,1.0,Baseline
s08,"('base2', 8)",1.0,0.6740429401397705,1.0,Baseline
s08,"('base2', 8)",1.0,0.5501458644866943,1.0,Baseline
s08,"('base2', 8)",0.0,,0.0,Baseline
s08,"('base2', 8)",1.0,0.590846061706543,1.0,Baseline
s08,"('base2', 8)",1.0,0.8992660045623779,1.0,Baseline
s08,"('base2', 8)",1.0,0.871851921081543,1.0,Baseline
s08,"('base2', 8)",1.0,0.7879328727722168,1.0,Baseline
s08,"('base2', 8)",1.0,0.600013017654419,1.0,Baseline
s08,"('base2', 8)",1.0,1.2522590160369873,1.0,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",1.0,1.8691461086273196,1.0,Baseline
s08,"('base2', 8)",1.0,0.5696251392364502,1.0,Baseline
s08,"('base2', 8)",1.0,0.9261999130249025,1.0,Baseline
s08,"('base2', 8)",1.0,0.6984879970550537,1.0,Baseline
s08,"('base2', 8)",1.0,0.8882031440734863,1.0,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",1.0,0.8085231781005859,1.0,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",1.0,0.6728198528289795,1.0,Baseline
s08,"('base2', 8)",1.0,0.50848388671875,1.0,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s08,"('base2', 8)",0.0,,,Baseline
s09,"('base1', 1)",1.0,0.5069630146026611,1.0,Baseline
s09,"('base1', 1)",1.0,1.0621747970581057,1.0,Baseline
s09,"('base1', 1)",1.0,0.8104698657989502,1.0,Baseline
s09,"('base1', 1)",1.0,0.53485107421875,1.0,Baseline
s09,"('base1', 1)",1.0,0.634052038192749,1.0,Baseline
s09,"('base1', 1)",1.0,0.6142559051513672,1.0,Baseline
s09,"('base1', 1)",1.0,0.6733980178833008,1.0,Baseline
s09,"('base1', 1)",1.0,0.4617719650268554,1.0,Baseline
s09,"('base1', 1)",1.0,0.5926849842071533,1.0,Baseline
s09,"('base1', 1)",1.0,0.5877320766448975,1.0,Baseline
s09,"('base1', 1)",1.0,0.7277970314025879,1.0,Baseline
s09,"('base1', 1)",1.0,0.7238869667053223,1.0,Baseline
s09,"('base1', 1)",1.0,0.5118980407714844,1.0,Baseline
s09,"('base1', 1)",1.0,0.587644100189209,1.0,Baseline
s09,"('base1', 1)",1.0,0.5119850635528564,1.0,Baseline
s09,"('base1', 1)",1.0,0.5877740383148193,1.0,Baseline
s09,"('base1', 1)",1.0,0.8081760406494141,1.0,Baseline
s09,"('base1', 1)",1.0,0.5083520412445068,1.0,Baseline
s09,"('base1', 1)",1.0,0.5196170806884766,1.0,Baseline
s09,"('base1', 1)",0.0,,0.0,Baseline
s09,"('base1', 1)",1.0,0.7747979164123535,1.0,Baseline
s09,"('base1', 1)",1.0,0.5546679496765137,1.0,Baseline
s09,"('base1', 1)",1.0,0.5659279823303223,1.0,Baseline
s09,"('base1', 1)",1.0,0.6183021068572998,1.0,Baseline
s09,"('base1', 1)",1.0,0.6068520545959473,1.0,Baseline
s09,"('base1', 1)",1.0,0.5710039138793945,1.0,Baseline
s09,"('base1', 1)",1.0,0.6316430568695068,1.0,Baseline
s09,"('base1', 1)",1.0,0.8519921302795409,1.0,Baseline
s09,"('base1', 1)",1.0,0.6085860729217529,1.0,Baseline
s09,"('base1', 1)",1.0,0.6287229061126709,1.0,Baseline
s09,"('base1', 1)",1.0,0.6728119850158691,1.0,Baseline
s09,"('base1', 1)",1.0,0.5410640239715576,1.0,Baseline
s09,"('base1', 1)",1.0,0.6655120849609375,1.0,Baseline
s09,"('base1', 1)",1.0,0.6297850608825684,1.0,Baseline
s09,"('base1', 1)",1.0,0.5941329002380371,1.0,Baseline
s09,"('base1', 1)",1.0,0.6466021537780762,1.0,Baseline
s09,"('base1', 1)",1.0,0.6265199184417725,1.0,Baseline
s09,"('base1', 1)",1.0,0.4788799285888672,1.0,Baseline
s09,"('base1', 1)",1.0,0.9466960430145264,1.0,Baseline
s09,"('base1', 1)",1.0,0.7192249298095703,1.0,Baseline
s09,"('base1', 1)",1.0,0.4995379447937012,1.0,Baseline
s09,"('base1', 1)",1.0,0.5352928638458252,1.0,Baseline
s09,"('base1', 1)",1.0,0.4434418678283691,1.0,Baseline
s09,"('base1', 1)",1.0,0.958453893661499,1.0,Baseline
s09,"('base1', 1)",1.0,0.8184590339660645,1.0,Baseline
s09,"('base1', 1)",1.0,0.7029240131378174,1.0,Baseline
s09,"('base1', 1)",1.0,0.6513080596923828,1.0,Baseline
s09,"('base1', 1)",1.0,0.6157739162445068,1.0,Baseline
s09,"('base1', 1)",1.0,0.5393579006195068,1.0,Baseline
s09,"('base1', 1)",1.0,0.4959650039672852,1.0,Baseline
s09,"('base1', 1)",1.0,0.5476059913635254,1.0,Baseline
s09,"('base1', 1)",1.0,0.5437850952148438,1.0,Baseline
s09,"('base1', 1)",1.0,0.5711100101470947,1.0,Baseline
s09,"('base1', 1)",1.0,0.6709120273590088,1.0,Baseline
s09,"('base1', 1)",1.0,0.6110680103302002,1.0,Baseline
s09,"('base1', 1)",1.0,1.1269910335540771,1.0,Baseline
s09,"('base1', 1)",1.0,0.6111538410186768,1.0,Baseline
s09,"('base1', 1)",1.0,0.8068480491638184,1.0,Baseline
s09,"('base1', 1)",1.0,0.7228589057922363,1.0,Baseline
s09,"('base1', 1)",1.0,0.5430238246917725,1.0,Baseline
s09,"('base1', 1)",1.0,0.5223970413208008,1.0,Baseline
s09,"('base1', 1)",1.0,0.5105180740356445,1.0,Baseline
s09,"('base1', 1)",1.0,0.5459451675415039,1.0,Baseline
s09,"('base1', 1)",1.0,0.5415999889373779,1.0,Baseline
s09,"('base1', 1)",1.0,0.553278923034668,1.0,Baseline
s09,"('base1', 1)",1.0,0.4694609642028809,1.0,Baseline
s09,"('base1', 1)",1.0,0.5128459930419922,1.0,Baseline
s09,"('base1', 1)",1.0,0.5164990425109863,1.0,Baseline
s09,"('base1', 1)",1.0,0.5122790336608887,1.0,Baseline
s09,"('base1', 1)",1.0,0.53997802734375,1.0,Baseline
s09,"('base1', 1)",1.0,0.4957571029663086,1.0,Baseline
s09,"('base1', 1)",1.0,0.4755430221557617,1.0,Baseline
s09,"('base1', 1)",1.0,0.5113301277160645,1.0,Baseline
s09,"('base1', 1)",1.0,0.6589539051055908,1.0,Baseline
s09,"('base1', 1)",1.0,0.8951339721679688,1.0,Baseline
s09,"('base1', 1)",1.0,0.5551669597625732,1.0,Baseline
s09,"('base1', 1)",1.0,0.6627869606018066,1.0,Baseline
s09,"('base1', 1)",1.0,0.6591739654541016,1.0,Baseline
s09,"('base1', 1)",1.0,0.7114131450653076,1.0,Baseline
s09,"('base1', 1)",1.0,0.5313298702239989,1.0,Baseline
s09,"('base1', 1)",1.0,0.5115418434143066,1.0,Baseline
s09,"('base1', 1)",1.0,0.5465707778930664,1.0,Baseline
s09,"('base1', 1)",1.0,0.453942060470581,1.0,Baseline
s09,"('base1', 1)",1.0,0.7137279510498047,1.0,Baseline
s09,"('base1', 1)",1.0,0.4618949890136719,1.0,Baseline
s09,"('base1', 1)",1.0,0.5451428890228271,1.0,Baseline
s09,"('base1', 1)",1.0,0.4772889614105225,1.0,Baseline
s09,"('base1', 1)",1.0,0.5446698665618896,1.0,Baseline
s09,"('base1', 1)",1.0,0.9563589096069336,1.0,Baseline
s09,"('base1', 1)",1.0,0.576894998550415,1.0,Baseline
s09,"('base1', 1)",1.0,0.693140983581543,1.0,Baseline
s09,"('base1', 1)",1.0,0.5535669326782227,1.0,Baseline
s09,"('base1', 1)",1.0,0.5338199138641357,1.0,Baseline
s09,"('base1', 1)",1.0,0.7051072120666504,1.0,Baseline
s09,"('base1', 1)",1.0,0.6772580146789551,1.0,Baseline
s09,"('base1', 1)",1.0,0.5293140411376953,1.0,Baseline
s09,"('base1', 1)",1.0,0.5967459678649902,1.0,Baseline
s09,"('base1', 1)",1.0,0.7524700164794922,1.0,Baseline
s09,"('base1', 1)",1.0,0.4763009548187256,1.0,Baseline
s09,"('base1', 1)",1.0,0.463979959487915,1.0,Baseline
s09,"('base1', 1)",1.0,0.5391981601715088,1.0,Baseline
s09,"('base1', 1)",1.0,0.4709489345550537,1.0,Baseline
s09,"('base1', 1)",1.0,0.5945229530334473,1.0,Baseline
s09,"('base1', 1)",1.0,0.6141238212585449,1.0,Baseline
